Date,Open,dOpen,logTransform
2012-01-04,110.220001,1.0000907540158857,9.074989798909455e-05
2012-01-05,110.230003,1.0000907457803416,9.0741663192377e-05
2012-01-06,110.230003,1.0,0.0
2012-01-09,110.209999,0.9998185249074156,-0.00018149156118144229
2012-01-10,110.230003,1.0001815080317713,0.00018149156118150536
2012-01-11,110.220001,0.9999092624537078,-9.074166319237929e-05
2012-01-12,110.220001,1.0,0.0
2012-01-13,110.209999,0.9999092542196584,-9.074989798906071e-05
2012-01-17,110.209999,1.0,0.0
2012-01-18,110.209999,1.0,0.0
2012-01-19,110.230003,1.0001815080317713,0.00018149156118150536
2012-01-20,110.220001,0.9999092624537078,-9.074166319237929e-05
2012-01-23,110.209999,0.9999092542196584,-9.074989798906071e-05
2012-01-24,110.199997,0.9999092459841143,-9.075813428052783e-05
2012-01-25,110.199997,1.0,0.0
2012-01-26,110.209999,1.0000907622529245,9.075813428041291e-05
2012-01-27,110.230003,1.0001815080317713,0.00018149156118150536
2012-01-30,110.199997,0.9997277873611234,-0.0002722496954619386
2012-01-31,110.199997,1.0,0.0
2012-02-01,110.199997,1.0,0.0
2012-02-02,110.199997,1.0,0.0
2012-02-03,110.190002,0.9999093012679484,-9.070284543030477e-05
2012-02-06,110.190002,1.0,0.0
2012-02-07,110.190002,1.0,0.0
2012-02-08,110.18,0.9999092295143075,-9.077460558235192e-05
2012-02-09,110.190002,1.0000907787257216,9.077460558243112e-05
2012-02-10,110.18,0.9999092295143075,-9.077460558235192e-05
2012-02-13,110.199997,1.0001814939190414,0.00018147745101264117
2012-02-14,110.18,0.9998185390150238,-0.00018147745101270487
2012-02-15,110.18,1.0,0.0
2012-02-16,110.18,1.0,0.0
2012-02-17,110.190002,1.0000907787257216,9.077460558243112e-05
2012-02-21,110.18,0.9999092295143075,-9.077460558235192e-05
2012-02-22,110.199997,1.0001814939190414,0.00018147745101264117
2012-02-23,110.199997,1.0,0.0
2012-02-24,110.18,0.9998185390150238,-0.00018147745101270487
