Date,logReturnSPY,logReturnFXI,logReturnVXX,logReturnEWJ,logReturnSHV,logReturnGLD,logReturnEUR=X,logReturnJPY=X,logReturnOIL
2015-07-28,0.00409901478248856,0.011422994690448851,-0.017271644580671743,0.0031570665527670327,9.069229729200936e-05,0.0014283104978161775,-0.01060207297452376,-0.003967134701382703,-0.0010758473334632364
2015-07-29,0.008100329692454932,0.005417422687730427,-0.05184354358431118,0.002361276185679907,-0.00018139282042298408,-0.0015236266450717507,0.002304276114577833,0.002406447520647068,0.004296462033505332
2015-07-30,0.003240914094016793,-0.004676980833088793,-0.00798291030827878,0.004705891037412493,9.070052313089026e-05,-0.008614151699627622,0.007397519030511156,0.003167346684507538,0.02748587403609427
2015-07-31,0.005977502470271995,0.004676980833088695,-0.01741331367291472,0.010895049405066982,0.0,0.013178236743968952,0.003847950591679789,0.0009192362923126055,-0.007326040092072899
2015-08-03,-0.004551022307531345,-0.015841890123416132,0.0018802888648521282,-0.004654779544982515,0.0,-0.007809639692558886,-0.0024868685410238127,-0.00024988412761257325,-0.0595091727325691
2015-08-04,-0.003617720971420085,0.001993968706665873,-0.005021981678296412,-0.0031152673169493115,9.069229729200936e-05,-0.0002868563334092583,0.0013701860663756136,-0.0007984354316540989,-0.006711434587986916
2015-08-05,0.003570157359689761,0.012127409810836796,-0.006313152281073987,0.010861239431604634,-0.00018139282042298408,-0.001339841359205584,0.006224358350158075,0.002940574362336402,0.007825640831390368
2015-08-06,-0.0007605837881651188,-0.007159664931895525,-0.0025364629959086318,-0.003091192569672969,0.0,-0.002589021918933906,-0.0016560443943795574,0.0038218857241768397,-0.03859729949814397
2015-08-07,-0.010180463193064277,0.0081431171751205,0.0306369694618898,0.0,9.070052313089026e-05,0.003928863278139522,-0.0016478693291176395,-0.00023242859938169385,-0.010471299867295366
2015-08-10,0.005366029510363653,0.010512259390307956,-0.0312720917442746,0.01001163541424674,-9.070052313093436e-05,0.004484963925402134,-0.0033806177475237185,-0.003251643739346837,-0.014134510934904919
