Date,logReturnGLD
2012-10-04,0.003991801985493078
2012-10-05,-0.0019071407960920019
2012-10-08,-0.006499906908767641
2012-10-09,0.0006402666013080048
2012-10-10,-0.007710365435952914
2012-10-11,0.004446590575395306
2012-10-12,-0.0008760929239828838
2012-10-15,-0.012582474733138156
2012-10-16,-0.0008286966506181861
2012-10-17,0.002011429913778187
2012-10-18,-0.0024259885148795192
2012-10-19,-0.002253752207596701
2012-10-22,-0.007988096127483553
2012-10-23,-0.0062440705729671815
2012-10-24,-0.0015670788950315456
2012-10-25,0.003071607873397521
2012-10-26,-0.00036086252036452164
2012-10-31,0.0014427715286854585
2012-11-01,0.003298470661302757
2012-11-02,-0.015507035281871884
2012-11-05,-0.008120458778520198
2012-11-06,0.004831425490986089
2012-11-07,0.017897515090461755
2012-11-08,-0.004384235803461037
2012-11-09,0.012382440026433059
2012-11-12,-0.0006541643107292312
2012-11-13,-0.008603243152588664
2012-11-14,0.004788725622291625
2012-11-15,-0.0027507461605570274
2012-11-16,-0.007573486828126525
2012-11-19,0.012054450263162729
2012-11-20,0.0
2012-11-21,-0.003343873639798703
2012-11-23,0.004654495770363095
2012-11-26,0.009421436706846023
2012-11-27,-0.002480066247387592
2012-11-28,-0.02217866613686001
2012-11-29,0.010283676285327815
2012-11-30,-0.0011973001873390435
2012-12-03,-0.004984252879850046
2012-12-05,0.0009747959860930666
2012-12-06,-0.0030493406378434896
2012-12-07,0.007060309175096591
2012-12-10,0.0074322586158045
2012-12-11,-0.003981209287837993
2012-12-12,0.004522848135551462
2012-12-13,-0.014118464324665203
2012-12-14,0.0018290640777919012
2012-12-17,-6.087777505677e-05
2012-12-18,0.0011567502688052435
2012-12-19,-0.018670369526472417
2012-12-20,-0.008967013389820228
2012-12-21,-0.00031272795579872413
2012-12-24,0.006610550797871284
2012-12-26,0.0029791232998178326
2012-12-27,-0.007027641787604947
2012-12-28,0.004421379089303887
2012-12-31,-0.0002486204368837094
2013-01-02,0.015968840262136574
2013-01-03,-0.006196964316516484
2013-01-04,-0.018385561364960827
2013-01-07,-0.0010035311773649905
2013-01-08,0.006878933838699765
2013-01-09,0.001930063105043466
2013-01-10,0.005211234493156118
2013-01-11,0.0015457386974464444
2013-01-14,0.00012358064900662089
2013-01-15,0.005667121101216868
2013-01-16,-0.002336911455448001
2013-01-17,-0.0029596519322888626
2013-01-18,0.01233557638417412
2013-01-22,-0.002870850764144004
2013-01-23,0.002687857501319064
2013-01-24,-0.011905645603133657
2013-01-25,-0.008805154094756707
2013-01-28,-0.001994969470922537
2013-01-29,0.004793721242117414
2013-01-30,0.010318594206887991
2013-01-31,-0.0065371681412272065
2013-02-01,0.006414287461264862
2013-02-04,-0.009078351513243484
2013-02-05,0.009631475272121309
2013-02-06,-0.0038167676872514064
2013-02-07,-0.0055045441427876
2013-02-08,0.0013635080626202985
2013-02-11,-0.01045961452596951
2013-02-12,-0.0026947842789803913
2013-02-13,0.0015676440933827742
2013-02-14,-0.001818745579028984
2013-02-15,-0.018307292643287225
2013-02-19,-0.003971531695273032
2013-02-20,-0.012270150833625442
2013-02-21,-0.012422481012201551
2013-02-22,0.001709032193223924
2013-02-25,0.00824132471518079
2013-02-26,0.005650984422050376
2013-02-27,0.006906646653000882
2013-02-28,-0.008851687494826233
2013-03-01,-0.0060536686093334
2013-03-04,-0.004646498969892622
2013-03-05,0.004254688098028868
2013-03-06,-0.00609303806488126
2013-03-07,0.005570354155251466
2013-03-08,-0.009257217254717929
2013-03-11,0.00794936333558118
2013-03-12,0.008146286002633724
2013-03-13,0.0012323680654668454
2013-03-14,-0.008070800148963749
2013-03-15,0.007162829371624261
2013-03-18,0.010199572256426304
2013-03-19,-0.003087587703668193
2013-03-20,0.0019951607583794753
2013-03-21,0.0041065120663563255
2013-03-22,-0.004621027487244695
2013-03-25,-0.004771675229032285
2013-03-26,-0.001552532777011752
2013-03-27,0.001293892919384009
2013-03-28,-0.001099705781492364
2013-04-01,0.0004530171133511201
2013-04-02,-0.009621155835583048
2013-04-03,-0.007013840165346794
2013-04-04,-0.0157129232450659
2013-04-05,0.012550376105646315
2013-04-08,0.005593447428857188
2013-04-09,-0.0004594007407224541
2013-04-10,0.002295099169763723
2013-04-11,-0.012589580935061852
2013-04-12,-0.014094626152801932
2013-04-15,-0.08893962334478434
2013-04-16,-0.008121166999733464
2013-04-17,-0.008112850365987174
2013-04-18,0.002314015947647905
2013-04-19,0.013920001418072763
2013-04-22,0.01568512220231941
2013-04-23,-0.006754523388059213
2013-04-24,0.0063201329803311826
2013-04-25,0.013736805078661032
2013-04-26,0.01629510356872279
2013-04-29,-0.00119535924804582
2013-04-30,0.0009845218486488102
2013-05-01,-0.011878864138340396
2013-05-02,0.00997923296097098
2013-05-03,-0.002114932076115261
2013-05-06,0.004436193609239829
2013-05-07,-0.013795252214501084
2013-05-08,0.009923486453806321
2013-05-09,-0.0031789578423540017
2013-05-10,-0.02225096963324526
2013-05-13,0.0017348999079042492
2013-05-14,-0.003690246889710418
2013-05-15,-0.009907570186205843
2013-05-16,-0.0252821646080488
2013-05-17,-7.505162637455265e-05
2013-05-20,-0.017345581438285552
2013-05-21,0.009808046580318029
2013-05-22,0.015093172328323738
2013-05-23,0.0024563785825201163
2013-05-24,-0.0029781423691176605
2013-05-28,-0.0032115342561314514
2013-05-29,0.003062354537556583
2013-05-30,0.0190580598820801
2013-05-31,-0.007048938669065155
2013-06-03,-0.006950656212591017
2013-06-04,0.003259525680720746
2013-06-05,0.0019210438323691078
2013-06-06,-0.0005907258534036052
2013-06-07,-0.009499128941535205
2013-06-10,-0.00605811648912521
2013-06-11,-0.007454610751985008
2013-06-12,0.004825456185850428
2013-06-13,0.002704132998805628
2013-06-14,0.005162571827951181
2013-06-17,-0.0008212401104409818
2013-06-18,-0.008776906423621965
2013-06-19,-0.0010554015183714654
2013-06-20,-0.057114053595367885
2013-06-21,-0.0004792475433358013
2013-06-24,-0.006814521044959646
2013-06-25,-0.005323419572701911
2013-06-26,-0.030963792718674592
2013-06-27,-0.006527757854794132
2013-06-28,-0.03312010658535726
2013-07-01,0.04014828143208197
2013-07-02,0.011604855133561852
2013-07-03,-0.005288386300456446
2013-07-05,-0.02194572545864141
2013-07-08,0.008517098402029643
2013-07-09,0.014587847224987462
2013-07-10,0.002562140354146404
2013-07-11,0.025346696959836525
2013-07-12,-0.0059730987419307725
2013-07-15,0.004523472998015445
2013-07-16,0.005465372783464918
2013-07-17,0.0022417863402805927
2013-07-18,-0.007465416911863774
2013-07-19,0.00626506466914931
2013-07-22,0.021858817487386984
2013-07-23,0.008191931936722801
2013-07-24,0.003645259468395154
2013-07-25,-0.011445611214520023
2013-07-26,0.0032055381282017317
2013-07-29,0.0026504225263668585
2013-07-30,-0.003900161041362415
2013-07-31,-0.0014860195980298235
2013-08-01,0.0006259311677439168
2013-08-02,-0.008641722613819534
2013-08-05,-0.0018163558794281093
2013-08-06,-0.01738203518453679
2013-08-07,-0.0026577714460313665
2013-08-08,0.006270613063498587
2013-08-09,0.013769193567069585
2013-08-12,0.0238999574299644
2013-08-13,-0.008370210456646748
2013-08-14,-0.006480608047782934
2013-08-15,0.0031283773118372465
2013-08-16,0.03453646955782303
2013-08-19,-0.0017365401321110768
2013-08-20,-0.0022696559816152715
2013-08-21,-0.0021988407509825145
2013-08-22,0.006205036864708939
2013-08-23,0.00015089386767702748
2013-08-26,0.01719927942505594
2013-08-27,0.015157356974320229
2013-08-28,0.0019697616519192508
2013-08-29,-0.00797583704936327
2013-08-30,-0.010858038202772594
2013-09-03,0.00599767076489129
2013-09-04,-0.006294729377657539
2013-09-05,-0.003572199893603622
2013-09-06,-0.005307483900153761
2013-09-09,0.005307483900153886
2013-09-10,-0.017372107463978402
2013-09-11,-0.0018223618695581434
2013-09-12,-0.02275276502521705
2013-09-13,-0.011416114333478914
2013-09-16,0.00251334558320432
2013-09-17,-0.005269625607057348
2013-09-18,-0.011819421391190237
2013-09-19,0.0519314565023799
2013-09-20,-0.010662659802234072
2013-09-23,-0.023866071267953586
2013-09-24,-0.00882169398064144
2013-09-25,0.009213736014656906
2013-09-26,0.008119343503241956
2013-09-27,0.0019419744174157922
2013-09-30,-0.007087012311717894
2013-10-01,-0.021327799194164502
2013-10-02,0.0009576490921289416
2013-10-03,0.011105008228627
2013-10-04,0.0022063360931935303
2013-10-07,0.0015729220517084685
2013-10-09,-0.012441121098713677
2013-10-10,-0.006917165463903917
2013-10-11,-0.023980746369943597
2013-10-14,0.012425538263757424
2013-10-15,-0.013161315932465223
2013-10-16,0.010089573144219505
2013-10-17,0.027862777274118657
2013-10-18,-0.0011028754642609523
2013-10-21,0.002047197565380286
2013-10-22,0.008771322686740066
2013-10-23,0.002336472998242169
2013-10-24,0.006667732693969691
2013-10-25,0.0009268170788546707
2013-10-28,0.006770857519359057
2013-10-29,-0.0019188706991150133
2013-10-30,0.0051342921676089705
2013-10-31,-0.021556125378553274
2013-11-01,-0.00925853634278879
2013-11-04,0.002519281750805315
2013-11-05,-0.0037024029204818414
2013-11-06,0.0031518582549992275
2013-11-07,-0.007660467865973344
2013-11-08,-0.013408022201443921
2013-11-11,-0.004348191137193611
2013-11-12,-0.00331403932622446
2013-11-13,-0.0043817093265230865
2013-11-14,0.007695748652747552
2013-11-15,0.0019349086822348601
2013-11-18,-0.0037118335051842008
2013-11-19,-0.005918823829798244
2013-11-20,-0.01062798595496883
2013-11-21,-0.01540530740274162
2013-11-22,0.0035825908526090217
2013-11-25,-0.008854773492486137
2013-11-26,0.005522531072238868
2013-11-27,0.005409258945225332
2013-11-29,0.0014927851750844944
2013-12-02,-0.01225680104791768
2013-12-03,-0.013683759479659469
2013-12-04,0.006358378314547664
2013-12-05,-0.0010992687070651805
2013-12-06,0.0055682587604869325
2013-12-09,0.001093100807153044
2013-12-10,0.02612848044873577
2013-12-11,-0.005335981203272314
2013-12-12,-0.02399112993221365
2013-12-13,0.0023578789871403164
2013-12-16,0.0031073130057249496
2013-12-17,-0.0025187067193292853
2013-12-18,0.0003361993658168205
2013-12-19,-0.025791947519997832
2013-12-20,-0.005187164649039807
2013-12-23,0.0020780853945094125
2013-12-24,0.0015557479235049517
2013-12-26,0.012359628413949577
2013-12-27,0.0006821437943282028
2013-12-30,-0.008045190568958539
2013-12-31,-0.015239726665975431
2014-01-02,0.02855615886802891
2014-01-03,0.006002461298937454
2014-01-06,0.0093960674106233
2014-01-07,-0.010914414404288579
2014-01-08,-0.0039754842459122355
2014-01-09,0.0010165439292007061
2014-01-10,0.01353928924688206
2014-01-13,0.00458349904132737
2014-01-14,0.0022424659722505816
2014-01-15,-0.011262781076351015
2014-01-16,0.00543861111652339
2014-01-17,0.00424666121981221
2014-01-21,-0.009349721631390969
2014-01-22,0.003516405090309224
2014-01-23,0.010971758168466994
2014-01-24,0.008970121492695339
2014-01-27,-0.0033646250608246387
2014-01-28,-0.0027164028497594817
2014-01-29,0.007145543876002041
2014-01-30,-0.020839288823584
2014-01-31,0.008155870775117547
2014-02-03,-0.00149304106833278
2014-02-04,-0.000498148455623755
2014-02-05,0.011149291415171856
2014-02-06,-0.0031258148471909764
2014-02-07,-0.0011540599985438169
2014-02-10,0.012785004449612777
2014-02-11,0.00471195932335914
2014-02-12,0.008233196915881154
2014-02-13,0.002408632246002425
2014-02-14,0.01819749882341844
2014-02-18,0.003380373540548669
2014-02-19,-0.0012564474717156665
2014-02-20,-0.0040156110492107575
2014-02-21,0.006448591078905986
2014-02-24,0.00734144986137237
2014-02-25,0.0008555984209420478
2014-02-26,-0.0010111626235905415
2014-02-27,-0.0007007746820349421
2014-02-28,-0.0010128960309079924
2014-03-03,0.013397001959602695
2014-03-04,-0.011294364970200286
2014-03-05,0.001321780561731422
2014-03-06,0.0077393772720075315
2014-03-07,-0.011319759268242248
2014-03-10,0.004900293613618475
2014-03-11,0.008729554450999122
2014-03-12,0.011851674003170646
2014-03-13,0.0009876847906434792
2014-03-14,0.014998141013972347
2014-03-17,-0.007131872421539442
2014-03-18,-0.017787007735662413
2014-03-19,-0.006463021600880034
2014-03-20,-0.013756902816954544
2014-03-21,0.009812352221960252
2014-03-24,-0.016959415771447987
2014-03-25,-0.003395060633562564
2014-03-26,-0.001345455473219842
2014-03-27,-0.009628841545148224
2014-03-28,-0.006658895772486376
2014-03-31,0.002331611106550266
2014-04-01,-0.006526212689572653
2014-04-02,0.005642486286836058
2014-04-03,-0.00531919362935571
2014-04-04,0.011649033255536869
2014-04-07,-0.0010388541435213349
2014-04-08,0.010103073249140324
2014-04-09,-0.006989679112026283
2014-04-10,0.011806309821406966
2014-04-11,0.0007087208510258416
2014-04-14,0.005964560047250371
2014-04-15,-0.02383423288438706
2014-04-16,0.004637056523877482
2014-04-17,7.971286145800466e-05
2014-04-21,-0.010503179463780954
2014-04-22,0.0006446056089403628
2014-04-23,-0.003631272917501668
2014-04-24,-0.006732344850689739
2014-04-25,0.01854588706613344
2014-04-28,0.0010380884828979737
2014-04-29,-0.0027972525732030003
2014-04-30,-0.006100966207059921
2014-05-01,-0.008247168348624908
2014-05-02,0.00421295284070177
2014-05-05,0.02222668224252435
2014-05-06,-0.0035645330907344524
2014-05-07,-0.003975516183960806
2014-05-08,-0.010652417459905913
2014-05-09,0.0016091161183445005
2014-05-12,0.008086860965141792
2014-05-13,-0.004876311614557918
2014-05-14,0.008061035580491217
2014-05-15,-0.008221349735028378
2014-05-16,-0.0033718642129097302
2014-05-19,0.007451070094594355
2014-05-20,-0.009302360510035818
2014-05-21,0.0010468012264010027
2014-05-22,0.0071374376024292965
2014-05-23,-0.004324512277179131
2014-05-27,-0.013086825382454523
2014-05-28,-0.012354437974868944
2014-05-29,-0.005696626344426101
2014-05-30,-0.00016557919982528163
2014-06-02,-0.006896882156783557
2014-06-03,-0.0016690064585010301
2014-06-04,0.003085479648019608
2014-06-05,0.003739917079970856
2014-06-06,0.001077784777741159
2014-06-09,0.0009110946051576672
2014-06-10,0.004130871669473965
2014-06-11,0.0018121998145789059
2014-06-12,0.003368495154065567
2014-06-13,0.0053172198189373404
2014-06-16,0.002525949632225445
2014-06-17,-0.008417481327707501
2014-06-18,0.003031943991144634
2014-06-19,0.01711662940233185
2014-06-20,0.015879032896318396
2014-06-23,0.002609022291849047
2014-06-24,0.0044904868718218345
2014-06-25,-0.00346458614271652
2014-06-26,-0.0019738666704326533
2014-06-27,0.002762307944240954
2014-06-30,-0.0027623079442409123
2014-07-01,0.011472693943571196
2014-07-02,-0.0017986006803707227
2014-07-03,-0.007621337134194819
2014-07-07,-0.001262757655465599
2014-07-08,0.00519853096697149
2014-07-09,0.0019620929893831573
2014-07-10,0.012234713204157787
2014-07-11,-0.005436460938556581
2014-07-14,-0.022922542421565544
2014-07-15,0.0031027432628866498
2014-07-16,-0.0069348013272197435
2014-07-17,0.003991384016697961
2014-07-18,0.002148773276335159
2014-07-21,0.005865568497369825
2014-07-22,-0.0015818796244098836
2014-07-23,-0.004840326789947611
2014-07-24,-0.0069442191769917205
2014-07-25,-0.002967916176220778
2014-07-28,0.0076824880156369235
2014-07-29,0.0027862852545632024
2014-07-30,-0.0071805159325909985
2014-07-31,-0.00836220208114594
2014-08-01,0.005555817687053029
2014-08-04,-0.0014463642421308973
2014-08-05,-0.004998019291803444
2014-08-06,0.015795085032002602
2014-08-07,-0.0019109648302820352
2014-08-08,0.004849947830872118
2014-08-11,-0.001905415008886657
2014-08-12,0.004598454260244487
2014-08-13,-0.0005538632187140437
2014-08-14,-0.0008709767504318228
2014-08-15,-0.013718519773833072
2014-08-18,0.0020858571876436268
2014-08-19,0.0017615586337656336
2014-08-20,-0.001441037796404302
2014-08-21,-0.016967353738319882
2014-08-22,0.0030104168580795624
2014-08-25,-0.0013820416341181526
2014-08-26,0.008102458977629613
2014-08-27,-0.0025856511268077197
2014-08-28,0.004439999221359992
2014-08-29,-0.003227126614920701
2014-09-02,-0.014488280394915481
2014-09-03,-0.002216145711183677
2014-09-04,0.006388800500522382
2014-09-05,-0.005321129060588984
2014-09-08,-0.0020541480119834754
2014-09-09,-0.00834200164143098
2014-09-10,-0.0036560323688818452
2014-09-11,-0.004338006338459217
2014-09-12,-0.008227078037579421
2014-09-15,0.00134785633536644
2014-09-16,0.0005049402586031528
2014-09-17,0.0008410345500169122
2014-09-18,-0.013031094817517115
2014-09-19,0.0008513366549094044
2014-09-22,-0.006745540583635412
2014-09-23,0.010821945379196606
2014-09-24,-0.007400782333483471
2014-09-25,-0.007025990507779942
2014-09-26,0.0061717494034710715
2014-09-29,0.00213410816753621
2014-09-30,-0.006244372595309648
2014-10-01,0.0006004718121624287
2014-10-02,0.0021416035757036997
2014-10-03,-0.014567365368356473
2014-10-06,-8.677983692509451e-05
2014-10-07,0.009936522677263878
2014-10-08,0.006171280486335926
2014-10-09,0.007067184252552678
2014-10-10,-0.0013584991167095149
2014-10-13,0.003731364636855122
2014-10-14,0.0037175017309166373
2014-10-15,0.005466570834020647
2014-10-16,-0.0017629049686349527
2014-10-17,0.00033602991613286174
2014-10-20,0.005193963299176349
2014-10-21,0.004917676152481632
2014-10-22,-0.004834106783535924
2014-10-23,-0.00822154795356036
2014-10-24,-0.0007584039401274407
2014-10-27,-0.0037162457838962842
2014-10-28,0.002535309362743732
2014-10-29,-0.007030063107325822
2014-10-30,-0.01584954112731604
2014-10-31,-0.034884712121244825
2014-11-03,0.004995077708201339
2014-11-04,-0.0024052035789537797
2014-11-05,-0.019816942774645168
2014-11-06,0.0
2014-11-07,0.007793433299069646
2014-11-10,0.013093174397188231
2014-11-11,-0.010388737531605862
2014-11-12,0.008694546577057169
2014-11-13,-0.0014289901384167748
2014-11-14,-0.010150520522459384
2014-11-17,0.028569548282061506
2014-11-18,0.007778739500518733
2014-11-19,0.0006092432382658119
2014-11-20,-0.00313725747513288
2014-11-21,0.008776958288129098
2014-11-24,-0.0037273045583199774
2014-11-25,-0.00043434528370141933
2014-11-26,0.0013023835251157927
2014-11-28,-0.0150365715085601
2014-12-01,0.0023754376860710795
2014-12-02,0.011619350573803712
2014-12-03,0.004765859782382094
2014-12-04,0.0028486531167537786
2014-12-05,-0.0073539110489510675
2014-12-08,-0.001651267014687313
2014-12-09,0.01784453179238639
2014-12-10,0.009439255304594642
2014-12-11,-0.00995201490026228
2014-12-12,0.003498710711528875
2014-12-15,-0.010016761120487196
2014-12-16,0.0005161118394134493
2014-12-17,-0.01019976873910178
2014-12-18,0.004248114349463401
2014-12-19,-0.004595698648193853
2014-12-22,-0.00217514336727677
2014-12-23,-0.01695328971797255
2014-12-24,-0.0004430020915256687
2014-12-26,0.017483405863353844
2014-12-29,-0.0018306155056408134
2014-12-30,0.0033100814339067012
2014-12-31,-0.0008700105064607824
2015-01-02,-0.0211108291359195
2015-01-05,0.020152932942521136
2015-01-06,0.012467711283433072
2015-01-07,0.0021487824491319587
2015-01-08,-0.00017176713224237143
2015-01-09,0.0005151528295380519
2015-01-12,0.008120718183078815
2015-01-13,0.012689452164875884
2015-01-14,0.0010082591972945096
2015-01-15,0.011107066180952193
2015-01-16,0.010902882942250756
2015-01-20,0.01548770768667048
2015-01-21,0.01245949174367491
2015-01-22,-0.0008791209357403515
2015-01-23,-0.005130271773275292
2015-01-26,-0.008879602992988728
2015-01-27,0.0018631460693615395
2015-01-28,-0.0003237898750116917
2015-01-29,-0.0124640042230414
2015-01-30,-0.005672217083786189
2015-02-02,0.0044418350748914644
2015-02-03,-0.0008210691196407189
2015-02-04,-0.0009039816719469386
2015-02-05,-0.005358357489122246
2015-02-06,-0.01524204714593966
2015-02-09,-0.0026893031976138572
2015-02-10,-0.0016845367484027215
2015-02-11,-0.0011808284347118712
2015-02-12,-0.00685947565640478
2015-02-13,0.003139212651300165
2015-02-17,-0.014075736465014343
2015-02-18,-0.0035285892285489007
2015-02-19,0.003528589228549032
2015-02-20,-0.002580681002151077
2015-02-23,-0.008563669863003632
2015-02-24,-0.0009560732510631619
2015-02-25,0.007191487847688461
2015-02-26,0.006110954084734344
2015-02-27,0.00171465234788345
2015-03-02,-0.002057949637801145
2015-03-03,-0.003956305134833999
2015-03-04,-0.0029343596004177924
2015-03-05,-0.002336322643682589
2015-03-06,-0.01977319032149897
2015-03-09,-0.0066492555218220116
2015-03-10,-0.002939755436106361
2015-03-11,-0.007701927772315119
2015-03-12,-0.000719498171170724
2015-03-13,-0.0004499797601236557
2015-03-16,-9.003105699491376e-05
2015-03-17,-0.010587837307801062
2015-03-18,0.0037230826206624146
2015-03-19,0.013682777155397258
2015-03-20,0.007659469326612253
2015-03-23,0.008745234989605844
2015-03-24,0.005700528607362614
2015-03-25,0.00662429863568502
2015-03-26,0.0053717161680784005
2015-03-27,-0.005111147219807074
2015-03-30,-0.010827882550185646
2015-03-31,-0.0005269693678369631
2015-04-01,0.006304767109672775
2015-04-02,0.00791207886978767
2015-04-06,0.01589447948522783
2015-04-07,-0.008990197230746316
2015-04-08,-0.00249725856368104
2015-04-09,-0.010226278296952988
2015-04-10,0.010398681088494784
2015-04-13,-0.005619223825136973
2015-04-14,-0.005738113466484629
2015-04-15,0.0009586562031269886
2015-04-16,0.006511852665306247
2015-04-17,-0.0014723598554730805
2015-04-20,-0.004865318088212293
2015-04-21,-0.0008712991713047134
2015-04-22,0.0009584056369630553
2015-04-23,-0.008131903192750315
2015-04-24,0.0005266128422998813
2015-04-27,-0.0007900276863524562
2015-04-28,0.01300020903680865
