Date,logReturnSPY,logReturnFXI,logReturnVXX,logReturnEWJ,logReturnSHV,logReturnGLD,logReturnEUR=X,logReturnJPY=X,logReturnOIL
2015-12-10,-0.0037414294999069827,-0.009224328159575764,0.03182895529667463,0.0057306747089850745,0.0,-0.010866459941378028,-0.011131067960553109,-0.010130042762201577,-0.03757015866396453
2015-12-11,-0.010127992142496498,-0.02387157935191545,0.059365992362543675,-0.01729149711006111,0.0001814774510126412,-0.0058702642146812156,0.006281938180840048,9.86055532158642e-05,-0.013878403172077405
2015-12-14,-0.006314455192146222,0.0037319404952000095,0.08097943267671052,0.006622540760493457,0.0,0.006552891367179786,-0.003828165238456671,-0.006752242384832375,-0.02039286356314058
2015-12-15,0.012931271344784957,0.01901569944539365,-0.10229215085163874,-0.004133945531728226,-9.070284543030476e-05,-0.008517384652470452,-0.0002088313694288933,0.0019503816037072406,0.02504043195968736
2015-12-16,0.00812517196605413,0.016727404709198285,-0.04303837910303696,0.01643422361337979,-0.00018155745194200348,0.008614806303835834,0.005131196364724628,0.00453889102934896,-0.010878118147182904
2015-12-17,0.009788631110720078,0.006063993474428802,-0.040801223871398916,0.009732436918231054,9.078284635954996e-05,-0.01641231915428627,0.005681492685086192,0.006635235195912185,-0.030137094420238868
2015-12-18,-0.027386929581268104,-0.008832489228543428,0.08096333054863744,-0.0245110310143498,9.077460558243112e-05,0.004251749209233025,0.0027690471002332693,-0.0002123003568087929,-0.009708814126960829
2015-12-21,-0.006729700162379449,-0.007234282979946084,0.00622155647003605,-0.0016556295172611875,0.00018146097971090413,0.015663551169026117,-0.002410267599002218,-0.00953450943434963,-0.016393809775676497
2015-12-22,0.006483070160964366,-0.0067246259751377185,-0.0428915169193882,0.000828157397228637,9.074989798909455e-05,0.0013589499738063046,-0.0038445458681408773,-0.0007092783802503916,-0.001654260096026465
2015-12-23,0.009670927760573702,0.01921256420914156,-0.04221323408973518,0.01070409561594456,0.0,-0.006715622170587711,-0.0034760591607087147,-0.0014861665425198462,0.0484747565024109
2015-12-24,0.005019376501376622,0.0033040504081009387,0.008277336447125616,-0.008223730557612495,0.0,0.004093154490701368,0.003661546419902482,-0.0007191063554044551,0.029528174839205168
